.ьдыя|гем	sg,adv,2pl,comp
.ьдыя	sg,adv,2pl
.ьтылань|гес	sg,app,2pl,comp
.ьтылань|гем	sg,app,2pl,comp
.ьтылань	sg,app,2pl
.ьдылань|гес	sg,app,2pl,comp
.ьдылань|гем	sg,app,2pl,comp
.ьдылань	sg,app,2pl
.ьтэс|гес	sg,acc,2pl,comp
.ьтэс|гем	sg,acc,2pl,comp
.ьтэс	sg,acc,2pl
.ьдэс|гес	sg,acc,2pl,comp
.ьдэс|гем	sg,acc,2pl,comp
.ьдэс	sg,acc,2pl
.ьыныды|гес	sg,ins,2pl,comp
.ьыныды|гем	sg,ins,2pl,comp
.ьыныды	sg,ins,2pl
.яды|гес	sg,loc,2pl,comp
.яды|гем	sg,loc,2pl,comp
.яды	sg,loc,2pl
.яды|гес	sg,ill,2pl,comp
.яды|гем	sg,ill,2pl,comp
.яды	sg,ill,2pl
.ьысьтыды|гес	sg,el,2pl,comp
.ьысьтыды|гем	sg,el,2pl,comp
.ьысьтыды	sg,el,2pl
.ьысеныды|гес	sg,egr,2pl,comp
.ьысеныды|гем	sg,egr,2pl,comp
.ьысеныды	sg,egr,2pl
.ёзяды|гес	sg,term,2pl,comp
.ёзяды|гем	sg,term,2pl,comp
.ёзяды	sg,term,2pl
.ьытӥды|гес	sg,prol,2pl,comp
.ьытӥды|гем	sg,prol,2pl,comp
.ьытӥды	sg,prol,2pl
.ьтӥды|гес	sg,prol,2pl,comp
.ьтӥды|гем	sg,prol,2pl,comp
.ьтӥды	sg,prol,2pl
.ьсы|гес	sg,nom,3pl,comp
.ьсы|гем	sg,nom,3pl,comp
.ьсы	sg,nom,3pl
.ьзы|гес	sg,nom,3pl,comp
.ьзы|гем	sg,nom,3pl,comp
.ьзы	sg,nom,3pl
.ьсылэн|гес	sg,gen,3pl,comp
.ьсылэн|гем	sg,gen,3pl,comp
.ьсылэн	sg,gen,3pl
.ьзылэн|гес	sg,gen,3pl,comp
.ьзылэн|гем	sg,gen,3pl,comp
.ьзылэн	sg,gen,3pl
.ьсылэсь|гес	sg,abl,3pl,comp
.ьсылэсь|гем	sg,abl,3pl,comp
.ьсылэсь	sg,abl,3pl
.ьзылэсь|гес	sg,abl,3pl,comp
.ьзылэсь|гем	sg,abl,3pl,comp
.ьзылэсь	sg,abl,3pl
.ьсылы|гес	sg,dat,3pl,comp
.ьсылы|гем	sg,dat,3pl,comp
.ьсылы	sg,dat,3pl
.ьзылы|гес	sg,dat,3pl,comp
.ьзылы|гем	sg,dat,3pl,comp
.ьзылы	sg,dat,3pl
.ьсытэк|гес	sg,car,3pl,comp
.ьсытэк|гем	sg,car,3pl,comp
.ьсытэк	sg,car,3pl
.ьзытэк|гес	sg,car,3pl,comp
.ьзытэк|гем	sg,car,3pl,comp
.ьзытэк	sg,car,3pl
.ьсыя|гес	sg,adv,3pl,comp
.ьсыя|гем	sg,adv,3pl,comp
.ьсыя	sg,adv,3pl
.ьзыя|гес	sg,adv,3pl,comp
.ьзыя|гем	sg,adv,3pl,comp
.ьзыя	sg,adv,3pl
.ьсылань|гес	sg,app,3pl,comp
.ьсылань|гем	sg,app,3pl,comp
.ьсылань	sg,app,3pl
.ьзылань|гес	sg,app,3pl,comp
.ьзылань|гем	sg,app,3pl,comp
.ьзылань	sg,app,3pl
.ьсэс|гес	sg,acc,3pl,comp
.ьсэс|гем	sg,acc,3pl,comp
.ьсэс	sg,acc,3pl
.ьзэс|гес	sg,acc,3pl,comp
.ьзэс|гем	sg,acc,3pl,comp
.ьзэс	sg,acc,3pl
.ьынызы|гес	sg,ins,3pl,comp
.ьынызы|гем	sg,ins,3pl,comp
.ьынызы	sg,ins,3pl
.язы|гес	sg,loc,3pl,comp
.язы|гем	sg,loc,3pl,comp
.язы	sg,loc,3pl
.язы|гес	sg,ill,3pl,comp
.язы|гем	sg,ill,3pl,comp
.язы	sg,ill,3pl
.ьысьтызы|гес	sg,el,3pl,comp
.ьысьтызы|гем	sg,el,3pl,comp
.ьысьтызы	sg,el,3pl
.ьысенызы|гес	sg,egr,3pl,comp
.ьысенызы|гем	sg,egr,3pl,comp
.ьысенызы	sg,egr,3pl
.ёзязы|гес	sg,term,3pl,comp
.ёзязы|гем	sg,term,3pl,comp
.ёзязы	sg,term,3pl
.ьытӥзы|гес	sg,prol,3pl,comp
.ьытӥзы|гем	sg,prol,3pl,comp
.ьытӥзы	sg,prol,3pl
.ьтӥзы|гес	sg,prol,3pl,comp
.ьтӥзы|гем	sg,prol,3pl,comp
.ьтӥзы	sg,prol,3pl
.ьёс|гес	pl,nom,comp
.ьёс|гем	pl,nom,comp
.ьёс	pl,nom
.ьёс|эз|гес	pl,acc,comp
.ьёс|эз|гем	pl,acc,comp
.ьёс|эз	pl,acc
.ьёс|ыз|гес	pl,acc,comp
.ьёс|ыз|гем	pl,acc,comp
.ьёс|ыз	pl,acc
.ьёс|ты|гес	pl,acc,comp
.ьёс|ты|гем	pl,acc,comp
.ьёс|ты	pl,acc
.ьёс|лэн|гес	pl,gen,comp
.ьёс|лэн|гем	pl,gen,comp
.ьёс|лэн	pl,gen
.ьёс|лэсь|гес	pl,abl,comp
.ьёс|лэсь|гем	pl,abl,comp
.ьёс|лэсь	pl,abl
.ьёс|лы|гес	pl,dat,comp
.ьёс|лы|гем	pl,dat,comp
.ьёс|лы	pl,dat
.ьёс|эн|гес	pl,ins,comp
.ьёс|эн|гем	pl,ins,comp
.ьёс|эн	pl,ins
.ьёс|ын|гес	pl,ins,comp
.ьёс|ын|гем	pl,ins,comp
.ьёс|ын	pl,ins
.ьёс|тэк|гес	pl,car,comp
.ьёс|тэк|гем	pl,car,comp
.ьёс|тэк	pl,car
.ьёс|я|гес	pl,adv,comp
.ьёс|я|гем	pl,adv,comp
.ьёс|я	pl,adv
.ьёс|ъя|гес	pl,adv,comp
.ьёс|ъя|гем	pl,adv,comp
.ьёс|ъя	pl,adv
.ьёс|ын|гес	pl,loc,comp
.ьёс|ын|гем	pl,loc,comp
.ьёс|ын	pl,loc
.ьёс|э|гес	pl,ill,comp
.ьёс|э|гем	pl,ill,comp
.ьёс|э	pl,ill
.ьёс|ы|гес	pl,ill,comp
.ьёс|ы|гем	pl,ill,comp
.ьёс|ы	pl,ill
.ьёс|ысь|гес	pl,el,comp
.ьёс|ысь|гем	pl,el,comp
.ьёс|ысь	pl,el
.ьёс|ысен|гес	pl,egr,comp
.ьёс|ысен|гем	pl,egr,comp
.ьёс|ысен	pl,egr
.ьёс|озь|гес	pl,term,comp
.ьёс|озь|гем	pl,term,comp
.ьёс|озь	pl,term
.ьёс|этӥ|гес	pl,prol,comp
.ьёс|этӥ|гем	pl,prol,comp
.ьёс|этӥ	pl,prol
.ьёс|ытӥ|гес	pl,prol,comp
.ьёс|ытӥ|гем	pl,prol,comp
.ьёс|ытӥ	pl,prol
.ьёс|тӥ|гес	pl,prol,comp
.ьёс|тӥ|гем	pl,prol,comp
.ьёс|тӥ	pl,prol
.ьёс|лань|гес	pl,app,comp
.ьёс|лань|гем	pl,app,comp
.ьёс|лань	pl,app
.ьёс|э|гес	pl,nom,1sg,comp
.ьёс|э|гем	pl,nom,1sg,comp
.ьёс|э	pl,nom,1sg
.ьёс|ы|гес	pl,nom,1sg,comp
